PRODUCT_ID,NUMBER_OF_SALES,PRODUCT_CATEGORY,TRANSACTION_DATE,DAYNAME,TRANSACTION_TIME,HOUR,REVENUE,STORE_LOCATION,TRANSACTION_DATE,TRANSACTION_TIME,DAY_CLASSIFICATION,MONTH_NAME,TIME_BUCKET
78,1,Bakery,1/24/2023,Tue,54:30.0,8,4.5,Hell's Kitchen,1/24/2023,54:30.0,WEEKDAY,Jan,"01,MORNING"
53,1,Tea,1/24/2023,Tue,18:16.0,12,6,Astoria,1/24/2023,18:16.0,WEEKDAY,Jan,"02,AFTERNOON"
72,1,Bakery,1/24/2023,Tue,03:54.0,19,3.25,Astoria,1/24/2023,03:54.0,WEEKDAY,Jan,"03,EVENING"
72,1,Bakery,1/25/2023,Wed,08:18.0,8,3.25,Lower Manhattan,1/25/2023,08:18.0,WEEKDAY,Jan,"01,MORNING"
38,1,Coffee,1/25/2023,Wed,14:12.0,8,7.5,Hell's Kitchen,1/25/2023,14:12.0,WEEKDAY,Jan,"01,MORNING"
30,1,Coffee,1/26/2023,Thu,14:23.0,8,3,Hell's Kitchen,1/26/2023,14:23.0,WEEKDAY,Jan,"01,MORNING"
42,1,Tea,1/26/2023,Thu,01:35.0,10,5,Astoria,1/26/2023,01:35.0,WEEKDAY,Jan,"01,MORNING"
33,1,Coffee,1/27/2023,Fri,42:41.0,9,7,Lower Manhattan,1/27/2023,42:41.0,WEEKDAY,Jan,"01,MORNING"
31,1,Coffee,1/28/2023,Sat,41:57.0,15,2.2,Hell's Kitchen,1/28/2023,41:57.0,WEEKDAY,Jan,"02,AFTERNOON"
72,1,Bakery,1/28/2023,Sat,51:23.0,15,3.25,Astoria,1/28/2023,51:23.0,WEEKDAY,Jan,"02,AFTERNOON"
69,1,Bakery,1/29/2023,Sun,34:36.0,10,3.25,Hell's Kitchen,1/29/2023,34:36.0,WEEKDAY,Jan,"01,MORNING"
56,1,Tea,1/24/2023,Tue,58:43.0,17,5.1,Lower Manhattan,1/24/2023,58:43.0,WEEKDAY,Jan,"03,EVENING"
27,1,Coffee,1/26/2023,Thu,28:05.0,10,3.5,Astoria,1/26/2023,28:05.0,WEEKDAY,Jan,"01,MORNING"
26,1,Coffee,1/27/2023,Fri,31:40.0,10,6,Hell's Kitchen,1/27/2023,31:40.0,WEEKDAY,Jan,"01,MORNING"
72,1,Bakery,1/27/2023,Fri,54:04.0,14,3.25,Astoria,1/27/2023,54:04.0,WEEKDAY,Jan,"02,AFTERNOON"
87,1,Coffee,1/29/2023,Sun,12:13.0,17,4.2,Hell's Kitchen,1/29/2023,12:13.0,WEEKDAY,Jan,"03,EVENING"
60,1,Drinking Chocolate,1/29/2023,Sun,51:28.0,17,7.5,Astoria,1/29/2023,51:28.0,WEEKDAY,Jan,"03,EVENING"
56,1,Tea,1/30/2023,Mon,58:39.0,7,2.55,Astoria,1/30/2023,58:39.0,WEEKDAY,Jan,"01,MORNING"
78,1,Bakery,1/30/2023,Mon,50:44.0,8,4.5,Astoria,1/30/2023,50:44.0,WEEKDAY,Jan,"01,MORNING"
34,1,Coffee,1/30/2023,Mon,28:16.0,10,4.9,Hell's Kitchen,1/30/2023,28:16.0,WEEKDAY,Jan,"01,MORNING"
25,1,Coffee,1/30/2023,Mon,01:29.0,16,4.4,Lower Manhattan,1/30/2023,01:29.0,WEEKDAY,Jan,"03,EVENING"
42,1,Tea,1/30/2023,Mon,52:15.0,17,2.5,Lower Manhattan,1/30/2023,52:15.0,WEEKDAY,Jan,"03,EVENING"
53,1,Tea,1/31/2023,Tue,38:05.0,12,3,Hell's Kitchen,1/31/2023,38:05.0,WEEKDAY,Jan,"02,AFTERNOON"
31,1,Coffee,1/31/2023,Tue,10:24.0,13,2.2,Astoria,1/31/2023,10:24.0,WEEKDAY,Jan,"02,AFTERNOON"
50,1,Tea,2/1/2023,Wed,56:33.0,8,2.5,Lower Manhattan,2/1/2023,56:33.0,WEEKDAY,Feb,"01,MORNING"
38,1,Coffee,2/1/2023,Wed,13:07.0,12,7.5,Lower Manhattan,2/1/2023,13:07.0,WEEKDAY,Feb,"02,AFTERNOON"
34,1,Coffee,2/1/2023,Wed,37:23.0,14,4.9,Astoria,2/1/2023,37:23.0,WEEKDAY,Feb,"02,AFTERNOON"
87,1,Coffee,2/2/2023,Thu,39:04.0,12,6,Lower Manhattan,2/2/2023,39:04.0,WEEKDAY,Feb,"02,AFTERNOON"
73,1,Bakery,2/2/2023,Thu,44:16.0,12,3.75,Astoria,2/2/2023,44:16.0,WEEKDAY,Feb,"02,AFTERNOON"
73,1,Bakery,2/2/2023,Thu,48:27.0,13,3.75,Hell's Kitchen,2/2/2023,48:27.0,WEEKDAY,Feb,"02,AFTERNOON"
77,1,Bakery,2/2/2023,Thu,15:03.0,15,3,Astoria,2/2/2023,15:03.0,WEEKDAY,Feb,"02,AFTERNOON"
27,1,Coffee,2/2/2023,Thu,51:50.0,15,7,Hell's Kitchen,2/2/2023,51:50.0,WEEKDAY,Feb,"02,AFTERNOON"
38,1,Coffee,2/3/2023,Fri,47:58.0,11,3.75,Hell's Kitchen,2/3/2023,47:58.0,WEEKDAY,Feb,"01,MORNING"
51,1,Tea,2/3/2023,Fri,20:06.0,14,6,Hell's Kitchen,2/3/2023,20:06.0,WEEKDAY,Feb,"02,AFTERNOON"
22,1,Coffee,2/3/2023,Fri,04:39.0,15,4,Astoria,2/3/2023,04:39.0,WEEKDAY,Feb,"02,AFTERNOON"
24,1,Coffee,2/3/2023,Fri,27:08.0,15,6,Astoria,2/3/2023,27:08.0,WEEKDAY,Feb,"02,AFTERNOON"
55,1,Tea,2/3/2023,Fri,54:32.0,19,8,Hell's Kitchen,2/3/2023,54:32.0,WEEKDAY,Feb,"03,EVENING"
45,1,Tea,2/4/2023,Sat,58:49.0,13,6,Astoria,2/4/2023,58:49.0,WEEKDAY,Feb,"02,AFTERNOON"
54,1,Tea,2/4/2023,Sat,26:15.0,16,2.5,Astoria,2/4/2023,26:15.0,WEEKDAY,Feb,"03,EVENING"
54,1,Tea,2/5/2023,Sun,06:34.0,7,5,Lower Manhattan,2/5/2023,06:34.0,WEEKDAY,Feb,"01,MORNING"
27,1,Coffee,2/5/2023,Sun,01:25.0,9,3.5,Hell's Kitchen,2/5/2023,01:25.0,WEEKDAY,Feb,"01,MORNING"
35,1,Coffee,2/5/2023,Sun,53:42.0,11,6.2,Astoria,2/5/2023,53:42.0,WEEKDAY,Feb,"01,MORNING"
39,1,Coffee,2/5/2023,Sun,28:15.0,14,4.25,Astoria,2/5/2023,28:15.0,WEEKDAY,Feb,"02,AFTERNOON"
38,1,Coffee,2/5/2023,Sun,21:52.0,15,7.5,Astoria,2/5/2023,21:52.0,WEEKDAY,Feb,"02,AFTERNOON"
22,1,Coffee,2/6/2023,Mon,03:26.0,12,4,Astoria,2/6/2023,03:26.0,WEEKDAY,Feb,"02,AFTERNOON"
56,1,Tea,2/6/2023,Mon,38:48.0,15,5.1,Astoria,2/6/2023,38:48.0,WEEKDAY,Feb,"02,AFTERNOON"
54,1,Tea,2/6/2023,Mon,43:39.0,16,5,Hell's Kitchen,2/6/2023,43:39.0,WEEKDAY,Feb,"03,EVENING"
41,1,Coffee,2/7/2023,Tue,30:47.0,8,8.5,Lower Manhattan,2/7/2023,30:47.0,WEEKDAY,Feb,"01,MORNING"
64,1,Flavours,2/7/2023,Tue,30:47.0,8,0.8,Lower Manhattan,2/7/2023,30:47.0,WEEKDAY,Feb,"01,MORNING"
54,1,Tea,2/7/2023,Tue,34:43.0,10,2.5,Hell's Kitchen,2/7/2023,34:43.0,WEEKDAY,Feb,"01,MORNING"
75,1,Bakery,2/7/2023,Tue,14:43.0,17,3.5,Astoria,2/7/2023,14:43.0,WEEKDAY,Feb,"03,EVENING"
37,1,Coffee,2/8/2023,Wed,51:11.0,13,6,Hell's Kitchen,2/8/2023,51:11.0,WEEKDAY,Feb,"02,AFTERNOON"
77,1,Bakery,2/8/2023,Wed,17:38.0,14,3,Hell's Kitchen,2/8/2023,17:38.0,WEEKDAY,Feb,"02,AFTERNOON"
10,1,Coffee beans,2/8/2023,Wed,47:25.0,19,10,Astoria,2/8/2023,47:25.0,WEEKDAY,Feb,"03,EVENING"
41,1,Coffee,2/9/2023,Thu,14:40.0,19,8.5,Astoria,2/9/2023,14:40.0,WEEKDAY,Feb,"03,EVENING"
75,1,Bakery,2/9/2023,Thu,46:28.0,19,3.5,Hell's Kitchen,2/9/2023,46:28.0,WEEKDAY,Feb,"03,EVENING"
24,1,Coffee,2/10/2023,Fri,09:52.0,9,3,Astoria,2/10/2023,09:52.0,WEEKDAY,Feb,"01,MORNING"
50,1,Tea,2/10/2023,Fri,29:24.0,16,5,Astoria,2/10/2023,29:24.0,WEEKDAY,Feb,"03,EVENING"
25,1,Coffee,2/11/2023,Sat,18:01.0,7,2.2,Astoria,2/11/2023,18:01.0,WEEKDAY,Feb,"01,MORNING"
55,1,Tea,2/11/2023,Sat,57:10.0,7,4,Lower Manhattan,2/11/2023,57:10.0,WEEKDAY,Feb,"01,MORNING"
28,1,Coffee,2/11/2023,Sat,53:17.0,10,4,Astoria,2/11/2023,53:17.0,WEEKDAY,Feb,"01,MORNING"
63,1,Flavours,2/11/2023,Sat,10:32.0,11,1.6,Hell's Kitchen,2/11/2023,10:32.0,WEEKDAY,Feb,"01,MORNING"
41,1,Coffee,2/11/2023,Sat,09:18.0,19,8.5,Hell's Kitchen,2/11/2023,09:18.0,WEEKDAY,Feb,"03,EVENING"
70,1,Bakery,2/12/2023,Sun,48:04.0,7,3.25,Lower Manhattan,2/12/2023,48:04.0,WEEKDAY,Feb,"01,MORNING"
28,1,Coffee,2/12/2023,Sun,42:01.0,9,2,Astoria,2/12/2023,42:01.0,WEEKDAY,Feb,"01,MORNING"
64,1,Flavours,2/13/2023,Mon,21:17.0,7,1.6,Lower Manhattan,2/13/2023,21:17.0,WEEKDAY,Feb,"01,MORNING"
77,1,Bakery,2/11/2023,Sat,42:04.0,8,3,Astoria,2/11/2023,42:04.0,WEEKDAY,Feb,"01,MORNING"
52,1,Tea,2/11/2023,Sat,12:11.0,15,5,Hell's Kitchen,2/11/2023,12:11.0,WEEKDAY,Feb,"02,AFTERNOON"
27,1,Coffee,2/13/2023,Mon,25:31.0,9,7,Astoria,2/13/2023,25:31.0,WEEKDAY,Feb,"01,MORNING"
23,1,Coffee,2/13/2023,Mon,03:24.0,10,5,Lower Manhattan,2/13/2023,03:24.0,WEEKDAY,Feb,"01,MORNING"
47,1,Tea,2/13/2023,Mon,55:40.0,10,6,Astoria,2/13/2023,55:40.0,WEEKDAY,Feb,"01,MORNING"
26,1,Coffee,2/13/2023,Mon,24:33.0,14,3,Astoria,2/13/2023,24:33.0,WEEKDAY,Feb,"02,AFTERNOON"
31,1,Coffee,2/13/2023,Mon,58:30.0,16,2.2,Astoria,2/13/2023,58:30.0,WEEKDAY,Feb,"03,EVENING"
48,1,Tea,2/14/2023,Tue,41:51.0,10,2.5,Hell's Kitchen,2/14/2023,41:51.0,WEEKDAY,Feb,"01,MORNING"
26,1,Coffee,2/14/2023,Tue,43:02.0,10,6,Hell's Kitchen,2/14/2023,43:02.0,WEEKDAY,Feb,"01,MORNING"
56,1,Tea,2/15/2023,Wed,48:37.0,7,5.1,Hell's Kitchen,2/15/2023,48:37.0,WEEKDAY,Feb,"01,MORNING"
76,1,Bakery,2/15/2023,Wed,38:47.0,14,3.5,Astoria,2/15/2023,38:47.0,WEEKDAY,Feb,"02,AFTERNOON"
17,1,Loose Tea,2/16/2023,Thu,45:51.0,6,9.5,Hell's Kitchen,2/16/2023,45:51.0,WEEKDAY,Feb,"01,MORNING"
72,1,Bakery,2/16/2023,Thu,40:10.0,8,3.25,Astoria,2/16/2023,40:10.0,WEEKDAY,Feb,"01,MORNING"
55,1,Tea,2/16/2023,Thu,42:45.0,16,8,Lower Manhattan,2/16/2023,42:45.0,WEEKDAY,Feb,"03,EVENING"
40,1,Coffee,2/17/2023,Fri,29:31.0,8,3.75,Hell's Kitchen,2/17/2023,29:31.0,WEEKDAY,Feb,"01,MORNING"
33,1,Coffee,2/17/2023,Fri,09:15.0,10,7,Astoria,2/17/2023,09:15.0,WEEKDAY,Feb,"01,MORNING"
70,1,Bakery,2/18/2023,Sat,37:19.0,7,3.25,Hell's Kitchen,2/18/2023,37:19.0,WEEKDAY,Feb,"01,MORNING"
79,1,Bakery,2/18/2023,Sat,42:28.0,11,3.75,Astoria,2/18/2023,42:28.0,WEEKDAY,Feb,"01,MORNING"
5,1,Coffee beans,2/18/2023,Sat,37:20.0,13,15,Lower Manhattan,2/18/2023,37:20.0,WEEKDAY,Feb,"02,AFTERNOON"
75,1,Bakery,2/18/2023,Sat,24:42.0,16,3.5,Lower Manhattan,2/18/2023,24:42.0,WEEKDAY,Feb,"03,EVENING"
40,1,Coffee,2/19/2023,Sun,58:53.0,9,7.5,Hell's Kitchen,2/19/2023,58:53.0,WEEKDAY,Feb,"01,MORNING"
40,1,Coffee,2/19/2023,Sun,39:29.0,10,3.75,Lower Manhattan,2/19/2023,39:29.0,WEEKDAY,Feb,"01,MORNING"
45,1,Tea,2/20/2023,Mon,40:33.0,8,6,Lower Manhattan,2/20/2023,40:33.0,WEEKDAY,Feb,"01,MORNING"
36,1,Coffee,2/20/2023,Mon,38:29.0,17,7.5,Hell's Kitchen,2/20/2023,38:29.0,WEEKDAY,Feb,"03,EVENING"
49,1,Tea,2/22/2023,Wed,48:35.0,11,6,Lower Manhattan,2/22/2023,48:35.0,WEEKDAY,Feb,"01,MORNING"
60,1,Drinking Chocolate,2/22/2023,Wed,29:10.0,14,7.5,Astoria,2/22/2023,29:10.0,WEEKDAY,Feb,"02,AFTERNOON"
29,1,Coffee,2/23/2023,Thu,10:13.0,8,2.5,Hell's Kitchen,2/23/2023,10:13.0,WEEKDAY,Feb,"01,MORNING"
45,1,Tea,2/24/2023,Fri,20:13.0,8,6,Hell's Kitchen,2/24/2023,20:13.0,WEEKDAY,Feb,"01,MORNING"
31,1,Coffee,2/24/2023,Fri,18:16.0,11,4.4,Hell's Kitchen,2/24/2023,18:16.0,WEEKDAY,Feb,"01,MORNING"
63,1,Flavours,2/26/2023,Sun,51:52.0,8,1.6,Hell's Kitchen,2/26/2023,51:52.0,WEEKDAY,Feb,"01,MORNING"
79,1,Bakery,1/6/2023,Fri,06:32.0,14,3.75,Hell's Kitchen,1/6/2023,06:32.0,WEEKDAY,Jan,"02,AFTERNOON"
50,1,Tea,1/8/2023,Sun,48:08.0,18,5,Astoria,1/8/2023,48:08.0,WEEKDAY,Jan,"03,EVENING"
60,1,Drinking Chocolate,1/9/2023,Mon,17:33.0,16,3.75,Astoria,1/9/2023,17:33.0,WEEKDAY,Jan,"03,EVENING"
31,1,Coffee,1/13/2023,Fri,47:11.0,15,2.2,Astoria,1/13/2023,47:11.0,WEEKDAY,Jan,"02,AFTERNOON"
25,1,Coffee,1/14/2023,Sat,01:44.0,8,2.2,Astoria,1/14/2023,01:44.0,WEEKDAY,Jan,"01,MORNING"
61,1,Drinking Chocolate,1/12/2023,Thu,54:34.0,9,4.75,Lower Manhattan,1/12/2023,54:34.0,WEEKDAY,Jan,"01,MORNING"
39,1,Coffee,1/16/2023,Mon,20:30.0,8,4.25,Astoria,1/16/2023,20:30.0,WEEKDAY,Jan,"01,MORNING"
29,1,Coffee,1/16/2023,Mon,25:37.0,8,5,Hell's Kitchen,1/16/2023,25:37.0,WEEKDAY,Jan,"01,MORNING"
40,1,Coffee,1/17/2023,Tue,42:25.0,7,7.5,Astoria,1/17/2023,42:25.0,WEEKDAY,Jan,"01,MORNING"
38,1,Coffee,1/17/2023,Tue,48:02.0,14,3.75,Lower Manhattan,1/17/2023,48:02.0,WEEKDAY,Jan,"02,AFTERNOON"
37,1,Coffee,1/19/2023,Thu,33:19.0,14,3,Astoria,1/19/2023,33:19.0,WEEKDAY,Jan,"02,AFTERNOON"
30,1,Coffee,1/20/2023,Fri,22:33.0,10,9,Lower Manhattan,1/20/2023,22:33.0,WEEKDAY,Jan,"01,MORNING"
51,1,Tea,1/20/2023,Fri,48:07.0,14,3,Astoria,1/20/2023,48:07.0,WEEKDAY,Jan,"02,AFTERNOON"
77,1,Bakery,1/21/2023,Sat,13:21.0,10,3,Lower Manhattan,1/21/2023,13:21.0,WEEKDAY,Jan,"01,MORNING"
64,1,Flavours,1/21/2023,Sat,40:03.0,11,0.8,Astoria,1/21/2023,40:03.0,WEEKDAY,Jan,"01,MORNING"
27,1,Coffee,1/22/2023,Sun,47:11.0,8,7,Astoria,1/22/2023,47:11.0,WEEKDAY,Jan,"01,MORNING"
64,1,Flavours,1/23/2023,Mon,17:14.0,13,0.8,Lower Manhattan,1/23/2023,17:14.0,WEEKDAY,Jan,"02,AFTERNOON"
58,1,Drinking Chocolate,1/23/2023,Mon,13:52.0,16,3.5,Hell's Kitchen,1/23/2023,13:52.0,WEEKDAY,Jan,"03,EVENING"
31,1,Coffee,1/23/2023,Mon,16:21.0,17,2.2,Hell's Kitchen,1/23/2023,16:21.0,WEEKDAY,Jan,"03,EVENING"
43,1,Tea,1/23/2023,Mon,17:42.0,17,3,Hell's Kitchen,1/23/2023,17:42.0,WEEKDAY,Jan,"03,EVENING"
24,1,Coffee,1/23/2023,Mon,44:19.0,18,6,Hell's Kitchen,1/23/2023,44:19.0,WEEKDAY,Jan,"03,EVENING"
34,1,Coffee,1/25/2023,Wed,36:26.0,6,4.9,Lower Manhattan,1/25/2023,36:26.0,WEEKDAY,Jan,"01,MORNING"
41,1,Coffee,1/25/2023,Wed,16:20.0,9,4.25,Hell's Kitchen,1/25/2023,16:20.0,WEEKDAY,Jan,"01,MORNING"
28,1,Coffee,1/25/2023,Wed,37:01.0,11,2,Astoria,1/25/2023,37:01.0,WEEKDAY,Jan,"01,MORNING"
56,1,Tea,1/26/2023,Thu,15:48.0,11,2.55,Hell's Kitchen,1/26/2023,15:48.0,WEEKDAY,Jan,"01,MORNING"
21,1,Packaged Chocolate,1/26/2023,Thu,30:54.0,18,13.33,Hell's Kitchen,1/26/2023,30:54.0,WEEKDAY,Jan,"03,EVENING"
64,1,Flavours,1/26/2023,Thu,44:56.0,18,1.6,Hell's Kitchen,1/26/2023,44:56.0,WEEKDAY,Jan,"03,EVENING"
77,1,Bakery,1/28/2023,Sat,04:51.0,8,3,Lower Manhattan,1/28/2023,04:51.0,WEEKDAY,Jan,"01,MORNING"
74,1,Bakery,1/28/2023,Sat,45:13.0,8,3.5,Lower Manhattan,1/28/2023,45:13.0,WEEKDAY,Jan,"01,MORNING"
33,1,Coffee,1/28/2023,Sat,58:03.0,12,7,Astoria,1/28/2023,58:03.0,WEEKDAY,Jan,"02,AFTERNOON"
31,1,Coffee,1/28/2023,Sat,31:07.0,16,4.4,Hell's Kitchen,1/28/2023,31:07.0,WEEKDAY,Jan,"03,EVENING"
70,1,Bakery,1/29/2023,Sun,38:27.0,12,3.25,Astoria,1/29/2023,38:27.0,WEEKDAY,Jan,"02,AFTERNOON"
39,1,Coffee,1/26/2023,Thu,11:32.0,14,8.5,Astoria,1/26/2023,11:32.0,WEEKDAY,Jan,"02,AFTERNOON"
79,1,Bakery,1/29/2023,Sun,19:12.0,14,3.75,Lower Manhattan,1/29/2023,19:12.0,WEEKDAY,Jan,"02,AFTERNOON"
54,1,Tea,1/29/2023,Sun,20:04.0,19,2.5,Hell's Kitchen,1/29/2023,20:04.0,WEEKDAY,Jan,"03,EVENING"
64,1,Flavours,1/30/2023,Mon,51:47.0,6,0.8,Lower Manhattan,1/30/2023,51:47.0,WEEKDAY,Jan,"01,MORNING"
26,1,Coffee,1/30/2023,Mon,15:47.0,8,3,Hell's Kitchen,1/30/2023,15:47.0,WEEKDAY,Jan,"01,MORNING"
78,1,Bakery,1/30/2023,Mon,41:04.0,9,4.5,Lower Manhattan,1/30/2023,41:04.0,WEEKDAY,Jan,"01,MORNING"
24,1,Coffee,1/31/2023,Tue,04:04.0,7,9,Lower Manhattan,1/31/2023,04:04.0,WEEKDAY,Jan,"01,MORNING"
71,1,Bakery,1/31/2023,Tue,04:53.0,10,3.75,Lower Manhattan,1/31/2023,04:53.0,WEEKDAY,Jan,"01,MORNING"
24,1,Coffee,1/31/2023,Tue,53:46.0,19,3,Astoria,1/31/2023,53:46.0,WEEKDAY,Jan,"03,EVENING"
54,1,Tea,2/1/2023,Wed,10:56.0,9,2.5,Lower Manhattan,2/1/2023,10:56.0,WEEKDAY,Feb,"01,MORNING"
47,1,Tea,2/1/2023,Wed,16:40.0,11,6,Hell's Kitchen,2/1/2023,16:40.0,WEEKDAY,Feb,"01,MORNING"
75,1,Bakery,2/1/2023,Wed,34:35.0,14,3.5,Astoria,2/1/2023,34:35.0,WEEKDAY,Feb,"02,AFTERNOON"
25,1,Coffee,2/1/2023,Wed,41:51.0,14,2.2,Hell's Kitchen,2/1/2023,41:51.0,WEEKDAY,Feb,"02,AFTERNOON"
28,1,Coffee,2/1/2023,Wed,19:28.0,17,4,Hell's Kitchen,2/1/2023,19:28.0,WEEKDAY,Feb,"03,EVENING"
73,1,Bakery,2/2/2023,Thu,40:05.0,11,3.75,Hell's Kitchen,2/2/2023,40:05.0,WEEKDAY,Feb,"01,MORNING"
35,1,Coffee,2/2/2023,Thu,58:57.0,12,3.1,Hell's Kitchen,2/2/2023,58:57.0,WEEKDAY,Feb,"02,AFTERNOON"
45,1,Tea,2/3/2023,Fri,17:23.0,7,3,Lower Manhattan,2/3/2023,17:23.0,WEEKDAY,Feb,"01,MORNING"
50,1,Tea,2/3/2023,Fri,03:49.0,9,5,Lower Manhattan,2/3/2023,03:49.0,WEEKDAY,Feb,"01,MORNING"
39,1,Coffee,2/3/2023,Fri,52:37.0,12,8.5,Astoria,2/3/2023,52:37.0,WEEKDAY,Feb,"02,AFTERNOON"
78,1,Bakery,2/3/2023,Fri,04:43.0,17,4.5,Hell's Kitchen,2/3/2023,04:43.0,WEEKDAY,Feb,"03,EVENING"
43,1,Tea,2/3/2023,Fri,32:23.0,18,3,Hell's Kitchen,2/3/2023,32:23.0,WEEKDAY,Feb,"03,EVENING"
56,1,Tea,2/3/2023,Fri,54:02.0,19,2.55,Hell's Kitchen,2/3/2023,54:02.0,WEEKDAY,Feb,"03,EVENING"
78,1,Bakery,2/4/2023,Sat,16:24.0,12,4.5,Lower Manhattan,2/4/2023,16:24.0,WEEKDAY,Feb,"02,AFTERNOON"
46,1,Tea,2/4/2023,Sat,48:26.0,12,2.5,Hell's Kitchen,2/4/2023,48:26.0,WEEKDAY,Feb,"02,AFTERNOON"
71,1,Bakery,2/4/2023,Sat,26:15.0,16,3.75,Astoria,2/4/2023,26:15.0,WEEKDAY,Feb,"03,EVENING"
36,1,Coffee,2/5/2023,Sun,53:49.0,11,3.75,Lower Manhattan,2/5/2023,53:49.0,WEEKDAY,Feb,"01,MORNING"
33,1,Coffee,2/5/2023,Sun,55:28.0,13,7,Astoria,2/5/2023,55:28.0,WEEKDAY,Feb,"02,AFTERNOON"
35,1,Coffee,2/5/2023,Sun,10:55.0,15,6.2,Astoria,2/5/2023,10:55.0,WEEKDAY,Feb,"02,AFTERNOON"
72,1,Bakery,2/2/2023,Thu,10:56.0,15,3.25,Lower Manhattan,2/2/2023,10:56.0,WEEKDAY,Feb,"02,AFTERNOON"
71,1,Bakery,2/4/2023,Sat,27:30.0,11,3.75,Astoria,2/4/2023,27:30.0,WEEKDAY,Feb,"01,MORNING"
48,1,Tea,2/6/2023,Mon,11:57.0,12,5,Lower Manhattan,2/6/2023,11:57.0,WEEKDAY,Feb,"02,AFTERNOON"
57,1,Tea,2/6/2023,Mon,11:41.0,13,3.1,Hell's Kitchen,2/6/2023,11:41.0,WEEKDAY,Feb,"02,AFTERNOON"
31,1,Coffee,2/6/2023,Mon,31:43.0,16,2.2,Lower Manhattan,2/6/2023,31:43.0,WEEKDAY,Feb,"03,EVENING"
22,1,Coffee,2/6/2023,Mon,13:30.0,18,4,Astoria,2/6/2023,13:30.0,WEEKDAY,Feb,"03,EVENING"
70,1,Bakery,2/7/2023,Tue,40:26.0,7,3.25,Lower Manhattan,2/7/2023,40:26.0,WEEKDAY,Feb,"01,MORNING"
41,1,Coffee,2/7/2023,Tue,35:18.0,8,8.5,Hell's Kitchen,2/7/2023,35:18.0,WEEKDAY,Feb,"01,MORNING"
39,1,Coffee,2/7/2023,Tue,14:12.0,10,4.25,Astoria,2/7/2023,14:12.0,WEEKDAY,Feb,"01,MORNING"
6,1,Coffee beans,2/7/2023,Tue,14:20.0,10,21,Lower Manhattan,2/7/2023,14:20.0,WEEKDAY,Feb,"01,MORNING"
55,1,Tea,2/7/2023,Tue,37:42.0,12,4,Hell's Kitchen,2/7/2023,37:42.0,WEEKDAY,Feb,"02,AFTERNOON"
70,1,Bakery,2/7/2023,Tue,22:37.0,14,3.25,Hell's Kitchen,2/7/2023,22:37.0,WEEKDAY,Feb,"02,AFTERNOON"
41,1,Coffee,2/7/2023,Tue,40:42.0,14,4.25,Astoria,2/7/2023,40:42.0,WEEKDAY,Feb,"02,AFTERNOON"
60,1,Drinking Chocolate,2/7/2023,Tue,45:27.0,14,7.5,Hell's Kitchen,2/7/2023,45:27.0,WEEKDAY,Feb,"02,AFTERNOON"
43,1,Tea,2/7/2023,Tue,13:32.0,20,3,Hell's Kitchen,2/7/2023,13:32.0,WEEKDAY,Feb,"04,NIGHT"
10,1,Coffee beans,2/8/2023,Wed,27:56.0,10,10,Hell's Kitchen,2/8/2023,27:56.0,WEEKDAY,Feb,"01,MORNING"
55,1,Tea,2/8/2023,Wed,29:02.0,11,8,Hell's Kitchen,2/8/2023,29:02.0,WEEKDAY,Feb,"01,MORNING"
22,1,Coffee,2/8/2023,Wed,12:00.0,14,2,Astoria,2/8/2023,12:00.0,WEEKDAY,Feb,"02,AFTERNOON"
70,1,Bakery,2/8/2023,Wed,18:01.0,14,6.5,Astoria,2/8/2023,18:01.0,WEEKDAY,Feb,"02,AFTERNOON"
58,1,Drinking Chocolate,2/8/2023,Wed,35:42.0,15,7,Astoria,2/8/2023,35:42.0,WEEKDAY,Feb,"02,AFTERNOON"
65,1,Flavours,2/8/2023,Wed,57:44.0,16,0.8,Hell's Kitchen,2/8/2023,57:44.0,WEEKDAY,Feb,"03,EVENING"
76,1,Bakery,2/8/2023,Wed,52:02.0,17,7,Astoria,2/8/2023,52:02.0,WEEKDAY,Feb,"03,EVENING"
75,1,Bakery,2/8/2023,Wed,51:46.0,18,3.5,Astoria,2/8/2023,51:46.0,WEEKDAY,Feb,"03,EVENING"
23,1,Coffee,2/9/2023,Thu,15:40.0,7,5,Hell's Kitchen,2/9/2023,15:40.0,WEEKDAY,Feb,"01,MORNING"
33,1,Coffee,2/9/2023,Thu,23:35.0,7,7,Hell's Kitchen,2/9/2023,23:35.0,WEEKDAY,Feb,"01,MORNING"
59,1,Drinking Chocolate,2/9/2023,Thu,01:24.0,8,9,Lower Manhattan,2/9/2023,01:24.0,WEEKDAY,Feb,"01,MORNING"
57,1,Tea,2/9/2023,Thu,07:51.0,9,3.1,Astoria,2/9/2023,07:51.0,WEEKDAY,Feb,"01,MORNING"
60,1,Drinking Chocolate,2/9/2023,Thu,33:16.0,9,3.75,Astoria,2/9/2023,33:16.0,WEEKDAY,Feb,"01,MORNING"
83,1,Branded,2/9/2023,Thu,14:36.0,10,28,Lower Manhattan,2/9/2023,14:36.0,WEEKDAY,Feb,"01,MORNING"
34,1,Coffee,2/9/2023,Thu,23:26.0,11,2.45,Astoria,2/9/2023,23:26.0,WEEKDAY,Feb,"01,MORNING"
48,1,Tea,2/9/2023,Thu,43:19.0,17,2.5,Astoria,2/9/2023,43:19.0,WEEKDAY,Feb,"03,EVENING"
